,TYPE,Lat,Long,Count,zipcode
635,LIGHT,42.273,-71.092,5,02126
636,LIGHT,42.273,-71.093,14,02126
637,LIGHT,42.273,-71.094,2,02126
638,LIGHT,42.273,-71.100,1,02126
639,LIGHT,42.273,-71.107,2,02131
640,LIGHT,42.273,-71.108,3,02131
641,LIGHT,42.273,-71.112,4,02131
642,LIGHT,42.273,-71.113,3,02131
643,LIGHT,42.273,-71.116,2,02131
644,LIGHT,42.273,-71.117,5,02131
645,LIGHT,42.273,-71.119,4,02131
646,LIGHT,42.273,-71.120,20,02131
647,LIGHT,42.273,-71.128,5,02131
648,LIGHT,42.273,-71.129,4,02131
649,LIGHT,42.273,-71.130,2,02131
650,LIGHT,42.273,-71.134,2,02131
651,LIGHT,42.273,-71.135,4,02131
652,LIGHT,42.273,-71.136,2,02131
653,LIGHT,42.273,-71.137,4,02131
654,LIGHT,42.273,-71.138,6,02131
655,LIGHT,42.273,-71.141,2,02132
656,LIGHT,42.273,-71.158,5,02132
657,LIGHT,42.273,-71.159,3,02132
658,LIGHT,42.273,-71.168,1,02132
659,LIGHT,42.273,-71.169,2,02132
660,LIGHT,42.273,-71.170,5,02132
661,LIGHT,42.273,-71.171,7,02132
662,LIGHT,42.273,-71.172,19,02132
663,LIGHT,42.273,-71.173,13,02132
664,LIGHT,42.273,-71.174,2,02132
665,LIGHT,42.274,-71.062,10,02124
666,LIGHT,42.274,-71.063,1,02124
667,LIGHT,42.274,-71.064,2,02124
668,LIGHT,42.274,-71.065,2,02124
669,LIGHT,42.274,-71.066,3,02124
670,LIGHT,42.274,-71.067,11,02124
671,LIGHT,42.274,-71.068,3,02124
672,LIGHT,42.274,-71.069,2,02124
673,LIGHT,42.274,-71.070,4,02126
674,LIGHT,42.274,-71.071,6,02126
675,LIGHT,42.274,-71.072,1,02126
676,LIGHT,42.274,-71.074,1,02126
677,LIGHT,42.274,-71.079,2,02126
678,LIGHT,42.274,-71.080,1,02126
679,LIGHT,42.274,-71.081,11,02126
680,LIGHT,42.274,-71.082,24,02126
681,LIGHT,42.274,-71.083,15,02126
682,LIGHT,42.274,-71.084,6,02126
683,LIGHT,42.274,-71.088,6,02126
684,LIGHT,42.274,-71.091,1,02126
685,LIGHT,42.274,-71.092,3,02126
686,LIGHT,42.274,-71.093,12,02126
687,LIGHT,42.274,-71.094,5,02126
688,LIGHT,42.274,-71.095,4,02126
689,LIGHT,42.274,-71.096,2,02126
690,LIGHT,42.274,-71.097,2,02126
691,LIGHT,42.274,-71.106,1,02131
692,LIGHT,42.274,-71.107,1,02131
693,LIGHT,42.274,-71.108,2,02131
694,LIGHT,42.274,-71.109,2,02131
695,LIGHT,42.274,-71.113,1,02131
696,LIGHT,42.274,-71.115,4,02131
697,LIGHT,42.274,-71.116,6,02131
698,LIGHT,42.274,-71.118,1,02131
699,LIGHT,42.274,-71.119,7,02131
700,LIGHT,42.274,-71.120,4,02131
701,LIGHT,42.274,-71.121,3,02131
702,LIGHT,42.274,-71.122,13,02131
703,LIGHT,42.274,-71.126,1,02131
704,LIGHT,42.274,-71.127,7,02131
705,LIGHT,42.274,-71.128,3,02131
706,LIGHT,42.274,-71.134,2,02131
707,LIGHT,42.274,-71.135,4,02131
708,LIGHT,42.274,-71.136,4,02131
709,LIGHT,42.274,-71.137,4,02131
710,LIGHT,42.274,-71.138,3,02131
711,LIGHT,42.274,-71.139,4,02131
712,LIGHT,42.274,-71.140,2,02131
713,LIGHT,42.274,-71.141,1,02132
714,LIGHT,42.274,-71.147,2,02132
715,LIGHT,42.274,-71.156,2,02132
716,LIGHT,42.274,-71.158,1,02132
717,LIGHT,42.274,-71.159,4,02132
718,LIGHT,42.274,-71.164,1,02132
719,LIGHT,42.274,-71.168,4,02132
720,LIGHT,42.274,-71.169,6,02132
721,LIGHT,42.274,-71.170,2,02132
722,LIGHT,42.274,-71.171,3,02132
723,LIGHT,42.274,-71.172,8,02132
724,LIGHT,42.274,-71.173,14,02132
725,LIGHT,42.274,-71.174,1,02132
726,LIGHT,42.275,-71.061,7,02124
727,LIGHT,42.275,-71.062,5,02124
728,LIGHT,42.275,-71.063,1,02124
729,LIGHT,42.275,-71.065,1,02124
730,LIGHT,42.275,-71.066,4,02124
731,LIGHT,42.275,-71.067,7,02124
732,LIGHT,42.275,-71.069,3,02124
733,LIGHT,42.275,-71.072,5,02126
734,LIGHT,42.275,-71.073,6,02126
735,LIGHT,42.275,-71.074,3,02126
736,LIGHT,42.275,-71.079,1,02126
737,LIGHT,42.275,-71.081,3,02126
738,LIGHT,42.275,-71.082,5,02126
739,LIGHT,42.275,-71.083,15,02126
740,LIGHT,42.275,-71.084,13,02126
741,LIGHT,42.275,-71.087,9,02126
742,LIGHT,42.275,-71.088,5,02126
743,LIGHT,42.275,-71.090,2,02126
744,LIGHT,42.275,-71.091,9,02126
745,LIGHT,42.275,-71.092,3,02126
746,LIGHT,42.275,-71.093,12,02126
747,LIGHT,42.275,-71.094,3,02126
748,LIGHT,42.275,-71.095,5,02126
749,LIGHT,42.275,-71.096,9,02126
750,LIGHT,42.275,-71.097,3,02126
751,LIGHT,42.275,-71.103,2,02126
752,LIGHT,42.275,-71.104,3,02126
753,LIGHT,42.275,-71.105,2,02126
754,LIGHT,42.275,-71.107,15,02131
755,LIGHT,42.275,-71.108,4,02131
756,LIGHT,42.275,-71.110,1,02131
757,LIGHT,42.275,-71.111,2,02131
758,LIGHT,42.275,-71.113,1,02131
759,LIGHT,42.275,-71.114,2,02131
760,LIGHT,42.275,-71.115,11,02131
761,LIGHT,42.275,-71.116,1,02131
762,LIGHT,42.275,-71.119,10,02131
763,LIGHT,42.275,-71.121,1,02131
764,LIGHT,42.275,-71.122,30,02131
765,LIGHT,42.275,-71.123,2,02131
766,LIGHT,42.275,-71.125,2,02131
767,LIGHT,42.275,-71.126,5,02131
768,LIGHT,42.275,-71.127,1,02131
769,LIGHT,42.275,-71.135,2,02131
770,LIGHT,42.275,-71.136,4,02131
771,LIGHT,42.275,-71.137,8,02131
772,LIGHT,42.275,-71.138,3,02131
773,LIGHT,42.275,-71.139,18,02131
774,LIGHT,42.275,-71.140,8,02131
775,LIGHT,42.275,-71.141,1,02132
776,LIGHT,42.275,-71.143,1,02132
777,LIGHT,42.275,-71.145,3,02132
778,LIGHT,42.275,-71.147,1,02132
779,LIGHT,42.275,-71.148,5,02132
780,LIGHT,42.275,-71.166,2,02132
781,LIGHT,42.275,-71.167,4,02132
782,LIGHT,42.275,-71.168,1,02132
783,LIGHT,42.275,-71.170,5,02132
784,LIGHT,42.275,-71.171,3,02132
785,LIGHT,42.275,-71.172,8,02132
786,LIGHT,42.275,-71.173,3,02132
787,LIGHT,42.276,-71.060,4,02124
788,LIGHT,42.276,-71.061,1,02124
789,LIGHT,42.276,-71.064,7,02124
790,LIGHT,42.276,-71.065,6,02124
791,LIGHT,42.276,-71.066,8,02124
792,LIGHT,42.276,-71.067,2,02124
793,LIGHT,42.276,-71.069,3,02124
794,LIGHT,42.276,-71.071,4,02124
795,LIGHT,42.276,-71.074,3,02126
796,LIGHT,42.276,-71.075,5,02126
797,LIGHT,42.276,-71.076,4,02126
798,LIGHT,42.276,-71.086,3,02126
799,LIGHT,42.276,-71.087,1,02126
800,LIGHT,42.276,-71.088,1,02126
801,LIGHT,42.276,-71.089,4,02126
802,LIGHT,42.276,-71.090,3,02126
803,LIGHT,42.276,-71.091,3,02126
804,LIGHT,42.276,-71.092,16,02126
805,LIGHT,42.276,-71.093,17,02126
806,LIGHT,42.276,-71.096,1,02126
807,LIGHT,42.276,-71.097,6,02126
808,LIGHT,42.276,-71.099,1,02126
809,LIGHT,42.276,-71.102,1,02126
810,LIGHT,42.276,-71.103,6,02126
811,LIGHT,42.276,-71.104,1,02126
812,LIGHT,42.276,-71.107,1,02131
813,LIGHT,42.276,-71.112,1,02131
814,LIGHT,42.276,-71.113,2,02131
815,LIGHT,42.276,-71.114,7,02131
816,LIGHT,42.276,-71.115,6,02131
817,LIGHT,42.276,-71.119,11,02131
818,LIGHT,42.276,-71.120,1,02131
819,LIGHT,42.276,-71.122,1,02131
820,LIGHT,42.276,-71.123,3,02131
821,LIGHT,42.276,-71.128,2,02131
822,LIGHT,42.276,-71.136,3,02131
823,LIGHT,42.276,-71.137,3,02131
824,LIGHT,42.276,-71.138,7,02131
825,LIGHT,42.276,-71.139,6,02131
826,LIGHT,42.276,-71.140,3,02131
827,LIGHT,42.276,-71.143,2,02132
828,LIGHT,42.276,-71.144,2,02132
829,LIGHT,42.276,-71.145,2,02132
830,LIGHT,42.276,-71.149,1,02132
831,LIGHT,42.276,-71.151,1,02132
832,LIGHT,42.276,-71.155,1,02132
833,LIGHT,42.276,-71.156,2,02132
834,LIGHT,42.276,-71.164,8,02132
835,LIGHT,42.276,-71.165,4,02132
836,LIGHT,42.276,-71.166,5,02132
837,LIGHT,42.276,-71.167,1,02132
838,LIGHT,42.276,-71.169,3,02132
839,LIGHT,42.276,-71.170,14,02132
840,LIGHT,42.276,-71.171,13,02132
841,LIGHT,42.276,-71.172,15,02132
842,LIGHT,42.276,-71.173,1,02132
843,LIGHT,42.277,-71.054,2,02122
844,LIGHT,42.277,-71.059,3,02122
845,LIGHT,42.277,-71.060,3,02124
846,LIGHT,42.277,-71.063,2,02124
847,LIGHT,42.277,-71.064,4,02124
848,LIGHT,42.277,-71.065,1,02124
849,LIGHT,42.277,-71.066,20,02124
850,LIGHT,42.277,-71.067,4,02124
851,LIGHT,42.277,-71.068,4,02124
852,LIGHT,42.277,-71.069,5,02124
853,LIGHT,42.277,-71.076,1,02126
854,LIGHT,42.277,-71.077,6,02126
855,LIGHT,42.277,-71.078,3,02126
856,LIGHT,42.277,-71.080,1,02126
857,LIGHT,42.277,-71.086,5,02126
858,LIGHT,42.277,-71.087,3,02126
859,LIGHT,42.277,-71.088,3,02126
860,LIGHT,42.277,-71.089,4,02126
861,LIGHT,42.277,-71.090,9,02126
862,LIGHT,42.277,-71.091,10,02126
863,LIGHT,42.277,-71.092,12,02126
864,LIGHT,42.277,-71.093,12,02126
865,LIGHT,42.277,-71.097,3,02126
866,LIGHT,42.277,-71.098,2,02126
867,LIGHT,42.277,-71.099,1,02126
868,LIGHT,42.277,-71.114,5,02131
869,LIGHT,42.277,-71.115,3,02131
870,LIGHT,42.277,-71.116,9,02131
871,LIGHT,42.277,-71.119,12,02131
872,LIGHT,42.277,-71.120,4,02131
873,LIGHT,42.277,-71.121,1,02131
874,LIGHT,42.277,-71.123,3,02131
875,LIGHT,42.277,-71.135,3,02131
876,LIGHT,42.277,-71.136,21,02131
877,LIGHT,42.277,-71.137,14,02131
878,LIGHT,42.277,-71.138,4,02131
879,LIGHT,42.277,-71.140,1,02131
880,LIGHT,42.277,-71.141,3,02132
881,LIGHT,42.277,-71.142,5,02132
882,LIGHT,42.277,-71.143,1,02132
883,LIGHT,42.277,-71.144,2,02132
884,LIGHT,42.277,-71.145,1,02132
885,LIGHT,42.277,-71.150,1,02132
886,LIGHT,42.277,-71.151,1,02132
887,LIGHT,42.277,-71.152,3,02132
888,LIGHT,42.277,-71.153,2,02132
889,LIGHT,42.277,-71.160,1,02132
890,LIGHT,42.277,-71.161,2,02132
891,LIGHT,42.277,-71.162,4,02132
892,LIGHT,42.277,-71.163,9,02132
893,LIGHT,42.277,-71.164,4,02132
894,LIGHT,42.277,-71.165,2,02132
895,LIGHT,42.277,-71.166,5,02132
896,LIGHT,42.277,-71.169,1,02132
897,LIGHT,42.277,-71.170,5,02132
898,LIGHT,42.277,-71.171,5,02132
899,LIGHT,42.277,-71.172,6,02132
900,LIGHT,42.277,-71.173,6,02132
901,LIGHT,42.277,-71.174,6,02132
902,LIGHT,42.277,-71.179,1,02132
903,LIGHT,42.277,-71.180,1,02132
904,LIGHT,42.277,-71.182,2,02132
905,LIGHT,42.278,-71.047,1,02122
906,LIGHT,42.278,-71.048,2,02122
907,LIGHT,42.278,-71.049,3,02122
908,LIGHT,42.278,-71.053,1,02122
909,LIGHT,42.278,-71.054,2,02122
910,LIGHT,42.278,-71.055,1,02122
911,LIGHT,42.278,-71.059,6,02122
912,LIGHT,42.278,-71.064,1,02124
913,LIGHT,42.278,-71.065,4,02124
914,LIGHT,42.278,-71.066,14,02124
915,LIGHT,42.278,-71.068,3,02124
916,LIGHT,42.278,-71.069,17,02124
917,LIGHT,42.278,-71.070,4,02124
918,LIGHT,42.278,-71.071,4,02124
919,LIGHT,42.278,-71.072,3,02124
920,LIGHT,42.278,-71.073,2,02124
921,LIGHT,42.278,-71.074,4,02126
922,LIGHT,42.278,-71.075,1,02126
923,LIGHT,42.278,-71.076,2,02126
924,LIGHT,42.278,-71.077,2,02126
925,LIGHT,42.278,-71.078,2,02126
926,LIGHT,42.278,-71.079,10,02126
927,LIGHT,42.278,-71.080,2,02126
928,LIGHT,42.278,-71.081,1,02126
929,LIGHT,42.278,-71.085,2,02126
930,LIGHT,42.278,-71.086,5,02126
931,LIGHT,42.278,-71.087,12,02126
932,LIGHT,42.278,-71.088,2,02126
933,LIGHT,42.278,-71.089,6,02126
934,LIGHT,42.278,-71.090,12,02126
935,LIGHT,42.278,-71.091,4,02126
936,LIGHT,42.278,-71.092,5,02126
937,LIGHT,42.278,-71.093,16,02126
938,LIGHT,42.278,-71.098,5,02126
939,LIGHT,42.278,-71.115,3,02131
940,LIGHT,42.278,-71.116,15,02131
941,LIGHT,42.278,-71.117,5,02131
942,LIGHT,42.278,-71.118,1,02131
943,LIGHT,42.278,-71.119,14,02131
944,LIGHT,42.278,-71.120,13,02131
945,LIGHT,42.278,-71.121,9,02131
946,LIGHT,42.278,-71.122,1,02131
947,LIGHT,42.278,-71.129,2,02131
948,LIGHT,42.278,-71.130,1,02131
949,LIGHT,42.278,-71.136,9,02131
950,LIGHT,42.278,-71.137,6,02131
951,LIGHT,42.278,-71.141,3,02132
952,LIGHT,42.278,-71.142,4,02132
953,LIGHT,42.278,-71.143,2,02132
954,LIGHT,42.278,-71.144,2,02132
955,LIGHT,42.278,-71.150,1,02132
956,LIGHT,42.278,-71.151,5,02132
957,LIGHT,42.278,-71.152,4,02132
958,LIGHT,42.278,-71.153,1,02132
959,LIGHT,42.278,-71.159,9,02132
960,LIGHT,42.278,-71.160,4,02132
961,LIGHT,42.278,-71.161,9,02132
962,LIGHT,42.278,-71.162,3,02132
963,LIGHT,42.278,-71.163,2,02132
964,LIGHT,42.278,-71.164,3,02132
965,LIGHT,42.278,-71.165,4,02132
966,LIGHT,42.278,-71.166,2,02132
967,LIGHT,42.278,-71.167,2,02132
968,LIGHT,42.278,-71.168,3,02132
969,LIGHT,42.278,-71.169,4,02132
970,LIGHT,42.278,-71.170,12,02132
971,LIGHT,42.278,-71.171,6,02132
972,LIGHT,42.278,-71.172,6,02132
973,LIGHT,42.278,-71.173,3,02132
974,LIGHT,42.278,-71.174,5,02132
975,LIGHT,42.278,-71.175,8,02132
976,LIGHT,42.278,-71.177,2,02132
977,LIGHT,42.278,-71.178,2,02132
978,LIGHT,42.278,-71.179,5,02132
979,LIGHT,42.278,-71.181,1,02132
980,LIGHT,42.278,-71.182,1,02132
981,LIGHT,42.278,-71.183,1,02132
982,LIGHT,42.279,-71.046,1,02122
983,LIGHT,42.279,-71.047,3,02122
984,LIGHT,42.279,-71.048,12,02122
985,LIGHT,42.279,-71.049,4,02122
986,LIGHT,42.279,-71.052,2,02122
987,LIGHT,42.279,-71.054,2,02122
988,LIGHT,42.279,-71.058,1,02122
989,LIGHT,42.279,-71.059,6,02122
990,LIGHT,42.279,-71.060,8,02124
991,LIGHT,42.279,-71.064,1,02124
992,LIGHT,42.279,-71.065,5,02124
993,LIGHT,42.279,-71.066,9,02124
994,LIGHT,42.279,-71.067,2,02124
995,LIGHT,42.279,-71.068,2,02124
996,LIGHT,42.279,-71.069,8,02124
997,LIGHT,42.279,-71.070,4,02124
998,LIGHT,42.279,-71.071,2,02124
999,LIGHT,42.279,-71.072,2,02124
1000,LIGHT,42.279,-71.074,4,02124
1001,LIGHT,42.279,-71.075,3,02126
1002,LIGHT,42.279,-71.076,1,02126
1003,LIGHT,42.279,-71.077,4,02126
1004,LIGHT,42.279,-71.078,4,02126
1005,LIGHT,42.279,-71.079,4,02126
1006,LIGHT,42.279,-71.080,6,02126
1007,LIGHT,42.279,-71.081,4,02126
1008,LIGHT,42.279,-71.084,3,02126
1009,LIGHT,42.279,-71.085,2,02126
1010,LIGHT,42.279,-71.086,18,02126
1011,LIGHT,42.279,-71.087,10,02126
1012,LIGHT,42.279,-71.088,7,02126
1013,LIGHT,42.279,-71.089,10,02126
1014,LIGHT,42.279,-71.090,4,02126
1015,LIGHT,42.279,-71.091,4,02126
1016,LIGHT,42.279,-71.092,12,02126
1017,LIGHT,42.279,-71.093,13,02126
1018,LIGHT,42.279,-71.098,5,02126
1019,LIGHT,42.279,-71.099,6,02126
1020,LIGHT,42.279,-71.116,11,02131
1021,LIGHT,42.279,-71.117,4,02131
1022,LIGHT,42.279,-71.118,7,02131
1023,LIGHT,42.279,-71.119,5,02131
1024,LIGHT,42.279,-71.120,8,02131
1025,LIGHT,42.279,-71.121,5,02131
1026,LIGHT,42.279,-71.122,1,02131
1027,LIGHT,42.279,-71.132,1,02131
1028,LIGHT,42.279,-71.134,2,02131
1029,LIGHT,42.279,-71.135,8,02131
1030,LIGHT,42.279,-71.136,2,02131
1031,LIGHT,42.279,-71.138,3,02131
1032,LIGHT,42.279,-71.139,2,02131
1033,LIGHT,42.279,-71.141,1,02132
1034,LIGHT,42.279,-71.142,1,02132
1035,LIGHT,42.279,-71.143,4,02132
1036,LIGHT,42.279,-71.144,3,02132
1037,LIGHT,42.279,-71.145,2,02132
1038,LIGHT,42.279,-71.146,1,02132
1039,LIGHT,42.279,-71.150,1,02132
1040,LIGHT,42.279,-71.151,4,02132
1041,LIGHT,42.279,-71.152,2,02132
1042,LIGHT,42.279,-71.153,1,02132
1043,LIGHT,42.279,-71.154,4,02132
1044,LIGHT,42.279,-71.155,3,02132
1045,LIGHT,42.279,-71.156,1,02132
1046,LIGHT,42.279,-71.158,7,02132
1047,LIGHT,42.279,-71.159,4,02132
1048,LIGHT,42.279,-71.162,1,02132
1049,LIGHT,42.279,-71.166,5,02132
1050,LIGHT,42.279,-71.167,1,02132
1051,LIGHT,42.279,-71.168,2,02132
1052,LIGHT,42.279,-71.169,5,02132
1053,LIGHT,42.279,-71.170,7,02132
1054,LIGHT,42.279,-71.171,6,02132
1055,LIGHT,42.279,-71.172,5,02132
1056,LIGHT,42.279,-71.173,8,02132
1057,LIGHT,42.279,-71.175,6,02132
1058,LIGHT,42.279,-71.176,3,02132
1059,LIGHT,42.279,-71.177,2,02132
1060,LIGHT,42.279,-71.178,3,02132
1061,LIGHT,42.279,-71.179,3,02132
1062,LIGHT,42.279,-71.180,3,02132
1063,LIGHT,42.279,-71.181,7,02132
1064,LIGHT,42.279,-71.182,3,02132
1065,LIGHT,42.279,-71.183,2,02132
1066,LIGHT,42.280,-71.046,2,02122
1067,LIGHT,42.280,-71.047,10,02122
1068,LIGHT,42.280,-71.048,2,02122
1069,LIGHT,42.280,-71.054,3,02122
1070,LIGHT,42.280,-71.056,1,02122
1071,LIGHT,42.280,-71.057,1,02122
1072,LIGHT,42.280,-71.058,8,02122
1073,LIGHT,42.280,-71.060,2,02124
1074,LIGHT,42.280,-71.062,2,02124
1075,LIGHT,42.280,-71.063,1,02124
1076,LIGHT,42.280,-71.064,3,02124
1077,LIGHT,42.280,-71.065,10,02124
1078,LIGHT,42.280,-71.066,7,02124
1079,LIGHT,42.280,-71.067,2,02124
1080,LIGHT,42.280,-71.070,8,02124
1081,LIGHT,42.280,-71.072,3,02124
1082,LIGHT,42.280,-71.073,7,02124
1083,LIGHT,42.280,-71.074,4,02124
1084,LIGHT,42.280,-71.075,8,02124
1085,LIGHT,42.280,-71.076,3,02126
1086,LIGHT,42.280,-71.080,1,02126
1087,LIGHT,42.280,-71.081,1,02126
1088,LIGHT,42.280,-71.082,4,02126
1089,LIGHT,42.280,-71.083,4,02126
1090,LIGHT,42.280,-71.084,5,02126
1091,LIGHT,42.280,-71.085,14,02126
1092,LIGHT,42.280,-71.086,14,02126
1093,LIGHT,42.280,-71.087,4,02126
1094,LIGHT,42.280,-71.088,13,02126
1095,LIGHT,42.280,-71.089,4,02126
1096,LIGHT,42.280,-71.090,6,02126
1097,LIGHT,42.280,-71.091,4,02126
1098,LIGHT,42.280,-71.092,15,02126
1099,LIGHT,42.280,-71.093,4,02126
1100,LIGHT,42.280,-71.094,5,02126
1101,LIGHT,42.280,-71.095,4,02126
1102,LIGHT,42.280,-71.096,4,02126
1103,LIGHT,42.280,-71.097,1,02126
1104,LIGHT,42.280,-71.098,5,02126
1105,LIGHT,42.280,-71.099,3,02126
1106,LIGHT,42.280,-71.115,2,02131
1107,LIGHT,42.280,-71.116,7,02131
1108,LIGHT,42.280,-71.118,10,02131
1109,LIGHT,42.280,-71.119,8,02131
1110,LIGHT,42.280,-71.120,6,02131
1111,LIGHT,42.280,-71.121,1,02131
1112,LIGHT,42.280,-71.122,4,02131
1113,LIGHT,42.280,-71.123,6,02131
1114,LIGHT,42.280,-71.124,1,02131
1115,LIGHT,42.280,-71.132,1,02131
1116,LIGHT,42.280,-71.133,3,02131
1117,LIGHT,42.280,-71.134,8,02131
1118,LIGHT,42.280,-71.135,1,02131
1119,LIGHT,42.280,-71.139,1,02131
1120,LIGHT,42.280,-71.140,3,02131
1121,LIGHT,42.280,-71.142,4,02132
1122,LIGHT,42.280,-71.143,6,02132
1123,LIGHT,42.280,-71.144,3,02132
1124,LIGHT,42.280,-71.145,1,02132
1125,LIGHT,42.280,-71.146,3,02132
1126,LIGHT,42.280,-71.150,3,02132
1127,LIGHT,42.280,-71.151,3,02132
1128,LIGHT,42.280,-71.152,3,02132
1129,LIGHT,42.280,-71.153,4,02132
1130,LIGHT,42.280,-71.154,8,02132
1131,LIGHT,42.280,-71.155,5,02132
1132,LIGHT,42.280,-71.156,1,02132
1133,LIGHT,42.280,-71.157,3,02132
1134,LIGHT,42.280,-71.158,10,02132
1135,LIGHT,42.280,-71.159,5,02132
1136,LIGHT,42.280,-71.160,5,02132
1137,LIGHT,42.280,-71.161,3,02132
1138,LIGHT,42.280,-71.168,1,02132
1139,LIGHT,42.280,-71.169,1,02132
1140,LIGHT,42.280,-71.170,10,02132
1141,LIGHT,42.280,-71.171,4,02132
1142,LIGHT,42.280,-71.172,2,02132
1143,LIGHT,42.280,-71.173,3,02132
1144,LIGHT,42.280,-71.174,4,02132
1145,LIGHT,42.280,-71.175,5,02132
1146,LIGHT,42.280,-71.176,6,02132
1147,LIGHT,42.280,-71.177,5,02132
1148,LIGHT,42.280,-71.178,2,02132
1149,LIGHT,42.280,-71.179,1,02132
1150,LIGHT,42.281,-71.045,2,02122
1151,LIGHT,42.281,-71.046,2,02122
1152,LIGHT,42.281,-71.047,9,02122
1153,LIGHT,42.281,-71.048,6,02122
1154,LIGHT,42.281,-71.055,3,02122
1155,LIGHT,42.281,-71.056,3,02122
1156,LIGHT,42.281,-71.058,5,02122
1157,LIGHT,42.281,-71.059,2,02122
1158,LIGHT,42.281,-71.060,3,02124
1159,LIGHT,42.281,-71.061,4,02124
1160,LIGHT,42.281,-71.062,1,02124
1161,LIGHT,42.281,-71.064,2,02124
1162,LIGHT,42.281,-71.065,10,02124
1163,LIGHT,42.281,-71.066,4,02124
1164,LIGHT,42.281,-71.067,1,02124
1165,LIGHT,42.281,-71.069,3,02124
1166,LIGHT,42.281,-71.070,6,02124
1167,LIGHT,42.281,-71.071,13,02124
1168,LIGHT,42.281,-71.072,1,02124
1169,LIGHT,42.281,-71.074,1,02124
1170,LIGHT,42.281,-71.075,4,02124
1171,LIGHT,42.281,-71.076,4,02124
1172,LIGHT,42.281,-71.077,2,02126
1173,LIGHT,42.281,-71.078,2,02126
1174,LIGHT,42.281,-71.079,3,02126
1175,LIGHT,42.281,-71.080,4,02126
1176,LIGHT,42.281,-71.081,4,02126
1177,LIGHT,42.281,-71.084,1,02126
1178,LIGHT,42.281,-71.085,2,02126
1179,LIGHT,42.281,-71.086,10,02126
1180,LIGHT,42.281,-71.087,16,02126
1181,LIGHT,42.281,-71.088,6,02126
1182,LIGHT,42.281,-71.089,11,02126
1183,LIGHT,42.281,-71.090,9,02126
1184,LIGHT,42.281,-71.091,5,02126
1185,LIGHT,42.281,-71.092,17,02126
1186,LIGHT,42.281,-71.093,6,02126
1187,LIGHT,42.281,-71.094,3,02126
1188,LIGHT,42.281,-71.095,11,02126
1189,LIGHT,42.281,-71.096,2,02126
1190,LIGHT,42.281,-71.097,1,02126
1191,LIGHT,42.281,-71.098,1,02126
1192,LIGHT,42.281,-71.113,1,02131
1193,LIGHT,42.281,-71.115,8,02131
1194,LIGHT,42.281,-71.116,2,02131
1195,LIGHT,42.281,-71.118,8,02131
1196,LIGHT,42.281,-71.119,1,02131
1197,LIGHT,42.281,-71.121,7,02131
1198,LIGHT,42.281,-71.122,8,02131
1199,LIGHT,42.281,-71.123,1,02131
1200,LIGHT,42.281,-71.132,1,02131
1201,LIGHT,42.281,-71.133,9,02131
1202,LIGHT,42.281,-71.140,2,02131
1203,LIGHT,42.281,-71.141,5,02132
1204,LIGHT,42.281,-71.142,8,02132
1205,LIGHT,42.281,-71.143,1,02132
1206,LIGHT,42.281,-71.144,4,02132
1207,LIGHT,42.281,-71.145,4,02132
1208,LIGHT,42.281,-71.146,1,02132
1209,LIGHT,42.281,-71.147,3,02132
1210,LIGHT,42.281,-71.148,3,02132
1211,LIGHT,42.281,-71.149,2,02132
1212,LIGHT,42.281,-71.151,1,02132
1213,LIGHT,42.281,-71.152,2,02132
1214,LIGHT,42.281,-71.154,3,02132
1215,LIGHT,42.281,-71.155,4,02132
1216,LIGHT,42.281,-71.156,2,02132
1217,LIGHT,42.281,-71.157,7,02132
1218,LIGHT,42.281,-71.158,6,02132
1219,LIGHT,42.281,-71.159,7,02132
1220,LIGHT,42.281,-71.160,4,02132
1221,LIGHT,42.281,-71.170,6,02132
1222,LIGHT,42.281,-71.171,1,02132
1223,LIGHT,42.281,-71.173,2,02132
1224,LIGHT,42.281,-71.174,9,02132
1225,LIGHT,42.281,-71.175,2,02132
1226,LIGHT,42.281,-71.176,2,02132
1227,LIGHT,42.281,-71.177,3,02132
1228,LIGHT,42.282,-71.044,1,02122
1229,LIGHT,42.282,-71.045,1,02122
1230,LIGHT,42.282,-71.051,1,02122
1231,LIGHT,42.282,-71.053,2,02122
1232,LIGHT,42.282,-71.054,6,02122
1233,LIGHT,42.282,-71.055,17,02122
1234,LIGHT,42.282,-71.056,14,02122
1235,LIGHT,42.282,-71.057,1,02122
1236,LIGHT,42.282,-71.058,1,02122
1237,LIGHT,42.282,-71.060,2,02124
1238,LIGHT,42.282,-71.061,6,02124
1239,LIGHT,42.282,-71.062,1,02124
1240,LIGHT,42.282,-71.063,4,02124
1241,LIGHT,42.282,-71.064,5,02124
1242,LIGHT,42.282,-71.065,12,02124
1243,LIGHT,42.282,-71.068,2,02124
1244,LIGHT,42.282,-71.069,2,02124
1245,LIGHT,42.282,-71.070,3,02124
1246,LIGHT,42.282,-71.071,7,02124
1247,LIGHT,42.282,-71.072,2,02124
1248,LIGHT,42.282,-71.073,2,02124
1249,LIGHT,42.282,-71.074,2,02124
1250,LIGHT,42.282,-71.075,4,02124
1251,LIGHT,42.282,-71.076,8,02124
1252,LIGHT,42.282,-71.077,7,02124
1253,LIGHT,42.282,-71.078,3,02126
1254,LIGHT,42.282,-71.084,4,02126
1255,LIGHT,42.282,-71.085,10,02126
1256,LIGHT,42.282,-71.086,5,02126
1257,LIGHT,42.282,-71.087,3,02126
